ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
1725,Moonee Ponds,16/122 Maribyrnong Rd,1,u,362000,S,Brad,22/7/17,6.2,3039,1,1,1.0,0,55.0,2015.0,Moonee Valley,-37.77149,144.91552,Western Metropolitan,6232
1727,Noble Park,2/21 Marna Ct,2,u,445000,S,iSell,22/7/17,22.7,3174,2,1,3.0,197,82.0,1998.0,Greater Dandenong,-37.96903,145.18999,South-Eastern Metropolitan,11806
1729,Preston,27 Pender St,3,h,980000,S,Harrington,22/7/17,8.4,3072,3,1,3.0,397,107.0,1925.0,Darebin,-37.73724,145.00984,Northern Metropolitan,14577
1731,Richmond,306/45 York St,2,u,685000,SP,Collins,22/7/17,2.4,3121,2,2,1.0,0,77.0,2011.0,Yarra,-37.813,144.99303,Northern Metropolitan,14949
1733,Sunbury,11 Gruner St,3,h,438000,S,YPA,22/7/17,31.7,3429,3,1,4.0,606,96.0,1994.0,Hume,-37.57532,144.71058,Western Metropolitan,14092
1735,Sunshine West,9 Noble Ct,3,t,615000,PI,Barry,22/7/17,10.5,3020,3,2,1.0,358,27.0,1999.0,Brimbank,-37.79573,144.79311,Western Metropolitan,6763
1737,Templestowe Lower,46 Feathertop Av,4,h,1215000,S,hockingstuart,22/7/17,12.4,3107,4,2,4.0,729,240.0,1970.0,Manningham,-37.76846,145.11183,Eastern Metropolitan,5420
1738,Templestowe Lower,1/6 Union St,2,t,731000,S,Jellis,22/7/17,12.4,3107,2,1,1.0,217,115.0,2005.0,Manningham,-37.75671,145.11401,Eastern Metropolitan,5420
1739,Toorak,8/161 Alexandra Av,2,u,735000,SP,Jellis,22/7/17,4.1,3142,2,1,1.0,0,84.0,1935.0,Stonnington,-37.83241,145.00705,Southern Metropolitan,7217
1741,Werribee,8 Centenary Cr,3,h,383000,S,Greg,22/7/17,14.7,3030,3,1,2.0,548,95.0,1960.0,Wyndham,-37.8889,144.65744,Western Metropolitan,16166
1742,Williamstown,22 Hotham St,4,h,1440000,S,Williams,22/7/17,6.8,3016,4,2,0.0,240,170.0,1900.0,Hobsons Bay,-37.85414,144.89561,Western Metropolitan,6380
1747,Brighton,6/105 Cochrane St,2,u,845000,SP,Buxton,29/7/17,10.5,3186,2,1,1.0,100,110.0,1960.0,Bayside,-37.89569,144.99881,Southern Metropolitan,10579
1749,Brunswick,1/46 Davies St,2,h,650000,S,Jellis,29/7/17,5.2,3056,2,1,1.0,108,70.0,1970.0,Moreland,-37.75715,144.96824,Northern Metropolitan,11918
1750,Brunswick East,1/51 Brunswick Rd,2,h,620000,S,Nicholson,29/7/17,4.0,3057,2,1,1.0,123,79.0,1960.0,Moreland,-37.7784,144.97404,Northern Metropolitan,5533
1753,Camberwell,6 Regent St,4,h,2500000,VB,Fletchers,29/7/17,7.7,3124,4,2,3.0,947,225.0,1930.0,Boroondara,-37.84403,145.09545,Southern Metropolitan,8920
1756,Coburg North,10 Shore Gr,3,t,830000,S,Ray,29/7/17,6.7,3058,3,2,2.0,275,142.0,2008.0,Moreland,-37.73156,144.97087,Northern Metropolitan,3445
1757,Cranbourne North,13 Cumquat Ct,4,h,500000,S,Ray,29/7/17,34.7,3977,4,2,0.0,579,149.0,1990.0,Casey,-38.07202,145.27369,South-Eastern Metropolitan,6464
1759,Elsternwick,3/14 Sinclair St,2,u,834500,S,Biggin,29/7/17,7.2,3185,2,1,2.0,538,92.0,2005.0,Glen Eira,-37.88295,145.00083,Southern Metropolitan,4898
1762,Glen Huntly,1/1110 Glen Huntly Rd,2,u,450000,S,Woodards,29/7/17,10.1,3163,2,1,1.0,0,77.0,2010.0,Glen Eira,-37.88937,145.04038,Southern Metropolitan,2403
1764,Glen Iris,4/1508 Malvern Rd,2,t,955000,S,Jellis,29/7/17,7.3,3146,2,1,1.0,197,1.0,1970.0,Stonnington,-37.85448,145.0485,Southern Metropolitan,10412
1768,Greensborough,12 Yangoora Pl,4,h,900000,S,Morrison,29/7/17,16.1,3088,4,3,1.0,807,190.0,1975.0,Banyule,-37.70077,145.12743,Northern Metropolitan,8524
1771,Heidelberg,2/14 Edgar St,3,t,835000,VB,hockingstuart,29/7/17,8.9,3084,3,2,2.0,161,135.0,2010.0,Banyule,-37.74897,145.07024,Eastern Metropolitan,2890
1772,Hoppers Crossing,7 Brooke Ct,3,h,540000,S,Ray,29/7/17,18.4,3029,3,2,2.0,580,200.0,1990.0,Wyndham,-37.87447,144.66771,Western Metropolitan,13830
1773,Keysborough,28 Eildon Dr,3,h,745000,SP,Biggin,29/7/17,25.2,3173,3,1,4.0,540,108.0,1980.0,Greater Dandenong,-37.9884,145.15925,South-Eastern Metropolitan,8459
1775,Lalor,168 Darebin Dr,3,h,544000,S,Langwell,29/7/17,16.3,3075,3,1,2.0,534,129.0,1960.0,Whittlesea,-37.67024,145.03644,Northern Metropolitan,8279
1776,Lalor,52 Monash St,3,h,580500,S,Love,29/7/17,16.3,3075,3,1,1.0,532,934.0,1980.0,Whittlesea,-37.66101,145.02568,Northern Metropolitan,8279
1778,Northcote,30 Johnson St,4,h,1515000,S,Jellis,29/7/17,5.3,3070,4,1,2.0,318,161.0,1920.0,Darebin,-37.7631,144.99884,Northern Metropolitan,11364
1780,Port Melbourne,83 Evans St,2,h,1722500,S,Marshall,29/7/17,3.5,3207,2,1,0.0,101,75.0,1900.0,Port Phillip,-37.83446,144.94021,Southern Metropolitan,8648
1785,Seaford,13 Hayman Av,4,h,880000,S,O'Brien,29/7/17,35.4,3198,4,2,2.0,535,199.0,1970.0,Frankston,-38.09683,145.12981,South-Eastern Metropolitan,8077
1787,South Yarra,9/17 Howitt St,2,u,570000,VB,Ray,29/7/17,2.7,3141,2,1,1.0,0,64.0,1965.0,Stonnington,-37.84679,145.00206,Southern Metropolitan,14887
1790,Sunshine West,2 Day St,3,h,695000,S,Barry,29/7/17,10.5,3020,3,1,0.0,694,113.0,1950.0,Brimbank,-37.78871,144.81369,Western Metropolitan,6763
1791,Templestowe Lower,13 Melaleuca Av,6,h,2000000,VB,Barry,29/7/17,12.4,3107,6,3,2.0,1054,235.0,1970.0,Manningham,-37.77404,145.11703,Eastern Metropolitan,5420
1792,Thornbury,13 Rayment St,3,h,891000,S,Nelson,29/7/17,7.0,3071,3,2,2.0,199,140.0,1999.0,Darebin,-37.75948,144.99615,Northern Metropolitan,8870
1793,Williamstown,75 Cecil St,3,h,1050000,VB,Williams,29/7/17,6.8,3016,3,1,0.0,179,115.0,1890.0,Hobsons Bay,-37.86558,144.90474,Western Metropolitan,6380
1794,Windsor,201/152 Peel St,2,u,560000,PI,hockingstuart,29/7/17,4.6,3181,2,1,1.0,0,61.0,2012.0,Stonnington,-37.85581,144.99025,Southern Metropolitan,4380
